12.540283348258708, 26.602416320877808
12.584030115201786, 29.78136211389426
12.590025960439982, 28.977271320943842
12.577573231305415, 28.22425731185315
12.576759983775384, 27.532183663797014
12.594793833671245, 27.128176350093597
12.645848490928792, 25.94838454687425
12.705909324157087, 30.55775164057401
12.787066732322385, 25.36887056385781
12.827946551086205, 31.281104777555456
12.82410112557088, 24.72722816920364
12.919740160707612, 24.08055970034775
12.9795018430817, 32.086273292020195
13.116747139135148, 32.7108612860697
13.098178051919483, 29.821684458065548
13.087543792600552, 29.06183165927854
13.086901130222806, 28.51492597581658
13.08625846784506, 27.968020292354623
13.085615805467315, 27.421114608892665
13.084973143089568, 26.874208925430707
13.162277858587894, 26.211777044633607
13.296160498431856, 33.33569899582551
13.30620867076755, 30.565796396409723
13.308092318369857, 25.488747962969086
13.29540160333699, 23.570987200307528
13.361727640655971, 31.380353919912636
13.351414126656739, 24.73647617819249
13.496392395049474, 33.8492680290382
13.550627535554817, 32.00089313217029
13.578116135208573, 24.13071297788464
13.642481238281674, 34.41448124400128
13.647127860618276, 32.743466289919695
13.41227595785833, 29.76966672972327
13.411633295480584, 29.22276104626131
13.41099063310284, 28.675855362799354
13.410347970725093, 28.128949679337396
13.409773469508623, 27.64004914412139
13.408995875852431, 26.978316942703145
13.638283762686763, 23.029525953663736
13.431359865852045, 26.321555463523154
13.782009917502076, 35.02228544745317
13.598657784713462, 30.87246563262687
13.54591078319451, 25.36180127770261
13.921463480340662, 35.56616560998093
13.934122677242566, 33.330657747650974
13.637694655507163, 24.715808740362704
13.900087861955654, 23.563333983121055
13.691707507164098, 31.30371156271204
13.854651631849004, 32.149542887604724
14.051575376654883, 22.534996997743136
14.139846045052186, 34.21255890421587
13.92456550870078, 32.580701181911095
14.206363224033703, 23.00267532477534
14.239030749336733, 36.13286396909426
14.403202920490342, 35.19273425509898
14.429279433332828, 34.57016829157644
14.231164149429453, 33.60772045316968
14.563592433584565, 36.69561970007581
14.50941358945252, 22.32268010526741
14.666666500603588, 21.770779182414785
14.758207670495555, 35.8487055864497
14.890831304956803, 37.22036555994575
14.714270985936977, 35.21048536895702
15.091969507723629, 36.36538471607834
15.16846531842749, 37.80378142577554
15.115175461945519, 21.986889012895062
15.071092839471994, 21.388546604523327
15.015767276878698, 35.833108365287984
15.415281880185127, 36.970296367770146
